total_return,cagr,vol,sharpe,sortino,calmar,max_dd,hit_rate,skewness,kurtosis,n_days,signal_type,lookback,weight_method,label,avg_turnover
2.8153793156311857,0.07265713045279565,0.12868666119388905,0.6098012931141411,0.752779810046017,0.2681496340625625,-0.27095741042795485,0.5515592515592516,-0.6796773170314234,11.36278209156143,4811,MAC,252,equal,MAC_L252_equal,0.015392144169528787
2.4028566835714953,0.06286133974429897,0.101128294652443,0.6537411496647213,0.7854777065302095,0.2955287683313674,-0.21270802196087546,0.576368306658763,-0.7108514203397104,8.146651479265842,5062,MAC,252,inv_vol,MAC_L252_inv_vol,0.023242565173568947
-0.8716978473847405,-0.1019731386016095,0.13287049653305105,-0.74245533719232,-0.8640360100319614,-0.11427187918581061,-0.8923729908720337,0.5031185031185031,-1.3882932561530128,18.757847657265742,4811,EMAC,5,equal,EMAC_L5_equal,0.5729985363175667
-0.859165953461287,-0.0929726696391957,0.10500678600533213,-0.8763511966995942,-0.99339912754626,-0.10592338565246506,-0.8777350635698079,0.5234143449911085,-1.745831086399209,25.93006859039422,5062,EMAC,5,inv_vol,EMAC_L5_inv_vol,0.5316606668329056
-0.5758869168481513,-0.043934814763887386,0.1273225550616558,-0.28903504031863914,-0.35618076144772737,-0.06717363869174499,-0.6540484573941439,0.517047817047817,-0.5658939590078802,13.734577769797301,4811,EMAC,10,equal,EMAC_L10_equal,0.36893472376055453
-0.5420213553847288,-0.038130925973136276,0.10071369432326543,-0.3356102644588981,-0.408217261557133,-0.06169982045127,-0.6180070816130131,0.5368504248172298,-0.3617327747511334,17.268105277979288,5062,EMAC,10,inv_vol,EMAC_L10_inv_vol,0.3403777132572872
0.43142234220480824,0.018964634524878843,0.12275910767594808,0.2145542554200895,0.2697409990608663,0.05409637771014656,-0.3505712457586925,0.5403326403326403,-0.31246298174467835,7.104468449110936,4811,EMAC,21,equal,EMAC_L21_equal,0.1779524773531723
0.39557362643492566,0.0167312733896976,0.09932791551410622,0.21684495549219793,0.2630281021592044,0.048978296688987163,-0.34160586465350984,0.5639201738786801,-0.44602157593352965,10.885824308148853,5062,EMAC,21,inv_vol,EMAC_L21_inv_vol,0.16461236663819714
1.443340082213096,0.04790661813890673,0.1202713031166091,0.4494769377081128,0.5655010199223434,0.13626685445035425,-0.35156471712906845,0.5528066528066528,-0.5427135920410012,3.612600734988575,4811,EMAC,42,equal,EMAC_L42_equal,0.08908671338374893
1.1377268157045943,0.038546412468093205,0.09825578544945852,0.4343027604844182,0.5218504627837602,0.10185982547202563,-0.3784260604165225,0.5718237502469867,-0.7232297832413985,4.664446491175925,5062,EMAC,42,inv_vol,EMAC_L42_inv_vol,0.08385730051729909
2.1262524927199506,0.06152283578785722,0.12143601620096671,0.5525855989160456,0.6998316802220537,0.17950411841148586,-0.3427377395699941,0.5525987525987526,-0.2025843795237828,8.603307918203916,4811,EMAC,63,equal,EMAC_L63_equal,0.055666063523072185
1.5214470587944149,0.0471170037844475,0.10051010622868806,0.5084761729877842,0.6156131626021486,0.12633106973671923,-0.3729644962450004,0.5753803596127247,-0.10165849589484456,15.266738628322155,5062,EMAC,63,inv_vol,EMAC_L63_inv_vol,0.054957578511289136
2.5968046052438876,0.06934761112181098,0.1221433753197043,0.6104082637947041,0.751331085505386,0.30674659898263956,-0.22607458844469774,0.5536382536382536,-0.7301775178723472,6.664830877236673,4811,EMAC,126,equal,EMAC_L126_equal,0.025845731721597563
2.0694017754239726,0.05741836189245153,0.09958913763090597,0.6107105851821063,0.7296823982076727,0.2396586098325931,-0.23958397293783662,0.5777514325232167,-0.7134427375979013,6.544130384790687,5062,EMAC,126,inv_vol,EMAC_L126_inv_vol,0.031195642838749225
2.3139648313038705,0.064769992488096,0.12470318176106349,0.5660597271879397,0.6958709355881789,0.22686272910976138,-0.28550301207369677,0.5498960498960499,-0.8542210957264689,11.149151593757997,4811,EMAC,252,equal,EMAC_L252_equal,0.012773916835046485
2.008499374937844,0.05636389262727981,0.09800351440792927,0.6088372488730882,0.729678476794017,0.2571412306040064,-0.21919430227072123,0.574590001975894,-0.8830857185712817,7.91376491209056,5062,EMAC,252,inv_vol,EMAC_L252_inv_vol,0.021073457898607602
2.6508992900224913,0.07018407290047612,0.15257899021833077,0.5211769428532615,0.6355509645620003,0.1610800326933498,-0.43570932862974066,0.5438669438669439,-0.32183135542651403,13.582034947449714,4811,BRK,5,equal,BRK_L5_equal,0.028292707056321545
2.2307082150183457,0.06011801240481707,0.10976770990413452,0.5870049382107821,0.721435518100927,0.18735597692359593,-0.3208758716533142,0.5672791938352104,-0.43982440486965024,9.284940056313788,5062,BRK,5,inv_vol,BRK_L5_inv_vol,0.039485366777473344
2.806434912269534,0.07252526755228383,0.15253123071687366,0.5356272543346988,0.652529891174978,0.16610813134218363,-0.4366147940276409,0.5442827442827443,-0.3260645695891428,13.609439235213525,4811,BRK,10,equal,BRK_L10_equal,0.01910454890520853
2.364937105722718,0.062268571685556884,0.10970374558320185,0.6057650638908011,0.743486034550381,0.1931079337704622,-0.3224547561032497,0.5678719620628334,-0.4458090379207208,9.322631380345788,5062,BRK,10,inv_vol,BRK_L10_inv_vol,0.03002620005832088
2.9119695429574644,0.07406274352640052,0.15253550209894162,0.5450140027262533,0.6633054208203457,0.16914211289674616,-0.4378728765887687,0.5449064449064449,-0.33039724223539557,13.620097068761467,4811,BRK,21,equal,BRK_L21_equal,0.013382479094392254
2.469028042368012,0.06388087166643275,0.10968850540523281,0.6196674500710233,0.7597552672643979,0.1972146231760767,-0.3239154918517314,0.5690574985180794,-0.44955930639986574,9.342334939774867,5062,BRK,21,inv_vol,BRK_L21_inv_vol,0.024152516692046863
3.052367625396845,0.07604830108956184,0.15253155466237472,0.5571361002917754,0.678169489938571,0.17379586231100985,-0.4375725640318897,0.5455301455301456,-0.3265033952539523,13.5881101492391,4811,BRK,42,equal,BRK_L42_equal,0.007945365148068508
